kepid,label,has_confirmed_planet,confirmed_planet_count,detectable_planet_count,confirmed_planet_names,split,signal_count,periods_days,epochs_bkjd,durations_hours,quarters
5357901,CONFIRMED,1,1,1,Kepler-425 b,train,1,3.797018259,133.508776,2.2608,4;5;6
5358624,CONFIRMED,1,1,1,Kepler-428 b,train,1,3.525632539,170.0479951,2.59959,4;5;6
5364071,CONFIRMED,1,4,4,Kepler-49 d;Kepler-49 b;Kepler-49 c;Kepler-49 e,train,4,2.576571021;7.203855862;10.91274065;18.59611518,172.126911;170.285731;169.85247;141.26331,1.5997;2.5418;2.1801;2.3052,4;5;6
5369827,CONFIRMED,1,1,1,Kepler-1870 b,train,1,3.606940379,134.77442,1.0418,4;5;6
5371776,CONFIRMED,1,4,4,Kepler-304 e;Kepler-304 b;Kepler-304 c;Kepler-304 d,train,4,1.499144441;3.295701024;5.315954488;9.65349016,133.07022;133.966333;132.43002;134.85555,1.4259;1.8268;1.1165;2.9029,4;5;6
5371777,CONFIRMED,1,1,1,Kepler-1589 b,train,1,0.991659646,131.53686,2.215,4;5;6
5374854,CONFIRMED,1,2,2,Kepler-633 b;Kepler-633 c,train,2,8.50339249;23.7832097,170.86894;179.75013,2.9569;7.939,4;5;6
5384079,CONFIRMED,1,2,2,Kepler-348 b;Kepler-348 c,train,2,7.05675145;17.2653659,132.53512;135.3549,2.0261;5.02,4;5;6
5436013,CONFIRMED,1,1,1,Kepler-1841 b,train,1,25.8859397,157.04329,4.548,4;5;6
5436502,CONFIRMED,1,5,4,Kepler-238 b;Kepler-238 c;Kepler-238 d;Kepler-238 e;Kepler-238 f,train,4,2.090811305;6.15560285;13.23352214;23.65369415,134.17462;134.81656;140.32196;171.376107,3.388;4.9843;6.7372;8.2183,4;5;6
5438099,CONFIRMED,1,4,3,Kepler-306 b;Kepler-306 c;Kepler-306 d;Kepler-306 e,train,3,4.64622383;7.24022418;17.32670445,354.58863;355.01243;360.5083,2.5137;2.9153;4.269,4;5;6
5440317,CONFIRMED,1,1,1,Kepler-1438 b,train,1,2.31941571,131.93925,1.591,4;5;6
5444548,CONFIRMED,1,1,1,Kepler-545 b,train,1,13.24931848,179.52171,4.4859,4;5;6
5445681,CONFIRMED,1,1,1,Kepler-1417 b,train,1,20.3504704,142.7588,7.225,4;5;6
5450893,CONFIRMED,1,1,1,Kepler-1890 b,train,1,4.82051088,135.78541,3.588,4;5;6
5456651,CONFIRMED,1,2,1,Kepler-239 b;Kepler-239 c,train,1,11.76307164,180.93613,2.9076,4;5;6
5474613,CONFIRMED,1,2,2,Kepler-1659 b;Kepler-1659 c,train,2,13.6164547;20.4074846,140.93263;140.1821,5.175;8.839,4;5;6
5480640,CONFIRMED,1,3,2,Kepler-399 b;Kepler-399 c;Kepler-399 d,train,2,14.4252635;26.6757818,136.75608;149.99527,3.754;2.696,4;5;6
5511081,CONFIRMED,1,4,3,Kepler-338 e;Kepler-338 b;Kepler-338 c;Kepler-338 d,train,3,9.34145925;13.72710334;24.3110031,132.38581;138.74473;137.0394,6.18;7.3419;8.7682,4;5;6
5513012,CONFIRMED,1,1,1,Kepler-1310 b,train,1,0.679336747,132.856178,1.2188,4;5;6
5514383,CONFIRMED,1,1,1,Kepler-506 b,train,1,6.88341278,172.66227,2.0674,4;5;6
5520547,CONFIRMED,1,1,1,Kepler-1401 b,train,1,11.20058855,137.51003,4.562,4;5;6
5526527,CONFIRMED,1,1,1,Kepler-970 b,train,1,16.7364755,143.13606,2.151,4;5;6
5530112,CONFIRMED,1,1,1,Kepler-1937 b,train,1,9.6887216,131.8295,2,4;5;6
5531953,CONFIRMED,1,1,1,Kepler-1984 b,train,1,1.992812339,131.70565,2.066,4;5;6
5534941,CONFIRMED,1,1,1,Kepler-1827 b,train,1,3.70063251,133.16065,5.408,4;5;6
5546691,CONFIRMED,1,1,1,Kepler-1283 b,train,1,12.9462567,139.4165,9.568,4;5;6
5546761,CONFIRMED,1,1,1,Kepler-1125 b,train,1,17.6700291,131.60103,6.693,4;5;6
5561278,CONFIRMED,1,1,1,Kepler-911 b,train,1,20.31047472,146.82534,5.3357,4;5;6
5562090,CONFIRMED,1,1,1,Kepler-1309 b,train,1,28.8431751,143.82307,3.171,4;5;6
5599774,CONFIRMED,1,1,1,Kepler-1195 b,train,1,8.49640437,138.73595,2.2128,4;5;6
5601258,CONFIRMED,1,1,1,Kepler-1805 b,train,1,8.84784273,140.15085,2.0572,4;5;6
5602588,CONFIRMED,1,1,1,Kepler-1211 b,train,1,11.01819178,139.87858,4.635,4;5;6
5613330,CONFIRMED,1,1,1,Kepler-635 b,train,1,23.44970494,182.92295,8.6567,4;5;6
5617854,CONFIRMED,1,1,1,Kepler-901 b,train,1,3.517494725,135.546724,1.5639,4;5;6
5621125,CONFIRMED,1,1,1,Kepler-959 b,train,1,14.80075082,132.82179,5.762,4;5;6
5621586,CONFIRMED,1,1,1,Kepler-1836 b,train,1,5.25419589,133.72952,2.9878,4;5;6
5629353,CONFIRMED,1,1,1,Kepler-1640 b,train,1,7.5844241,137.847,3.918,4;5;6
5631630,CONFIRMED,1,1,1,Kepler-1051 b,train,1,25.96190067,138.96908,6.2732,4;5;6
5640085,CONFIRMED,1,2,1,Kepler-159 b;Kepler-159 c,train,1,10.13958818,178.45074,2.6446,4;5;6
5644412,CONFIRMED,1,1,1,Kepler-1565 b,train,1,1.538185321,132.49067,1.683,4;5;6
5652893,CONFIRMED,1,1,1,Kepler-1347 b,train,1,14.00948631,132.96947,3.399,4;5;6
5683743,CONFIRMED,1,1,1,Kepler-546 b,train,1,4.147021189,170.325835,2.8997,4;5;6
5686174,CONFIRMED,1,1,1,Kepler-622 b,train,1,14.28228147,180.84677,2.6588,4;5;6
5688683,CONFIRMED,1,1,1,Kepler-1939 b,train,1,2.790643481,133.1555,0.6871,4;5;6
5688910,CONFIRMED,1,1,1,Kepler-1369 b,train,1,25.8730914,143.28644,5.085,4;5;6
5689351,CONFIRMED,1,5,4,Kepler-169 b;Kepler-169 c;Kepler-169 d;Kepler-169 e;Kepler-169 f,train,4,3.25058201;6.1954595;8.34819209;13.76710058,133.69472;134.71507;136.84111;174.81089,2.2537;2.952;2.835;2.9105,4;5;6
5705819,CONFIRMED,1,1,1,Kepler-1793 b,train,1,8.77997349,138.48383,3.2201,4;5;6
5706595,CONFIRMED,1,2,2,Kepler-370 b;Kepler-370 c,train,2,4.57948235;19.0231361,135.09685;139.65988,3.106;3.431,4;5;6
5706966,CONFIRMED,1,2,2,Kepler-333 b;Kepler-333 c,train,2,12.55111099;24.0884178,137.26226;134.42178,3.1293;3.952,4;5;6
5709725,CONFIRMED,1,2,1,Kepler-598 b;Kepler-598 c,train,1,3.701765401,172.44778,2.6061,4;5;6
5728139,CONFIRMED,1,1,1,Kepler-433 b,train,1,5.334082429,131.981761,6.2226,4;5;6
5735762,CONFIRMED,1,3,2,Kepler-48 b;Kepler-48 c;Kepler-48 d,train,2,4.77800306;9.673958488,124.061465;125.339418,2.7361;3.2641,4;5;6
5773121,CONFIRMED,1,1,1,Kepler-1932 b,train,1,0.524175803,131.60105,0.7648,4;5;6
5774349,CONFIRMED,1,1,1,Kepler-599 b,train,1,15.65563866,170.78358,3.9305,4;5;6
5780885,CONFIRMED,1,1,1,Kepler-7 b,train,1,4.885488596,134.2768785,5.16165,4;5;6
5784777,CONFIRMED,1,1,1,Kepler-1529 b,train,1,5.33905606,132.14193,1.6415,4;5;6
5786676,CONFIRMED,1,1,1,Kepler-1665 b,train,1,11.95474513,178.721694,2.1433,4;5;6
5791986,CONFIRMED,1,2,2,Kepler-151 b;Kepler-151 c,train,2,15.22895514;24.67458244,176.56001;146.77261,2.5967;3.2648,4;5;6
5792202,CONFIRMED,1,3,2,Kepler-27 d;Kepler-27 b;Kepler-27 c,train,2,6.54626149;15.33528675,133.85964;174.00278,2.75;3.897,4;5;6
5794240,CONFIRMED,1,1,1,Kepler-45 b,train,1,2.455240626,170.821762,1.72722,4;5;6
5794379,CONFIRMED,1,2,1,Kepler-241 b;Kepler-241 c,train,1,12.71809866,175.35526,3.0957,4;5;6
5794570,CONFIRMED,1,2,2,Kepler-1312 c;Kepler-1312 b,train,2,1.116127169;5.448321078,131.84982;132.49088,1.3235;2.2213,4;5;6
5796675,CONFIRMED,1,1,1,Kepler-636 b,train,1,16.080657264,182.7601,2.8701,4;5;6
5809890,CONFIRMED,1,2,2,Kepler-755 b;Kepler-755 c,train,2,1.269091415;2.853133997,133.343682;133.79678,1.4647;1.465,4;5;6
5856571,CONFIRMED,1,1,1,Kepler-971 b,train,1,9.59068586,132.68264,3.452,4;5;6
5857540,CONFIRMED,1,1,1,Kepler-1242 b,train,1,13.62801048,135.45073,3.5374,4;5;6
5865654,CONFIRMED,1,1,1,Kepler-1423 b,train,1,23.9553986,146.66221,3.204,4;5;6
5866724,CONFIRMED,1,3,3,Kepler-65 b;Kepler-65 c;Kepler-65 d,train,3,2.154911236;5.859935955;8.13121389,133.498613;132.040528;137.99254,3.1341;4.0185;4.2386,4;5;6
5868793,CONFIRMED,1,1,1,Kepler-1582 b,train,1,4.83809469,135.1562,1.096,4;5;6
5880320,CONFIRMED,1,4,4,Kepler-758 c;Kepler-758 e;Kepler-758 b;Kepler-758 d,train,4,4.75796103;8.19345065;12.10968709;20.4972755,137.69636;138.99617;140.21258;147.43894,4.66;5.234;6.3461;8.536,4;5;6
5881120,CONFIRMED,1,1,1,Kepler-1943 b,train,1,4.85018974,135.31157,5.676,4;5;6
5895158,CONFIRMED,1,1,1,Kepler-1532 b,train,1,1.093665854,132.47213,1.4399,4;5;6
5905822,CONFIRMED,1,1,1,Kepler-1876 b,train,1,6.99205021,138.05147,5.037,4;5;6
5906694,CONFIRMED,1,1,1,Kepler-1938 b,train,1,13.06243545,144.18426,3.244,4;5;6
5940165,CONFIRMED,1,1,1,Kepler-1062 b,train,1,9.30413878,140.33868,1.9254,4;5;6
5941160,CONFIRMED,1,2,2,Kepler-200 b;Kepler-200 c,train,2,8.59481851;10.22215697,171.62781;135.89017,3.254;1.1939,4;5;6
5953297,CONFIRMED,1,1,1,Kepler-1688 b,train,1,5.62006198,132.95381,2.751,4;5;6
5956342,CONFIRMED,1,4,2,Kepler-265 b;Kepler-265 c;Kepler-265 d;Kepler-265 e,train,2,6.84619236;17.02902786,132.17265;143.33395,3.529;4.645,4;5;6
5956656,CONFIRMED,1,1,1,Kepler-756 b,train,1,1.224866441,133.20824,1.7086,4;5;6
5959719,CONFIRMED,1,2,2,Kepler-390 b;Kepler-390 c,train,2,6.73808701;13.0600399,133.32953;144.33107,2.591;2.851,4;5;6
5962262,CONFIRMED,1,1,1,Kepler-1966 b,train,1,8.61742738,133.50863,2.713,4;5;6
5963582,CONFIRMED,1,1,1,Kepler-1843 b,train,1,25.5433704,140.58705,8.567,4;5;6
5965819,CONFIRMED,1,3,3,Kepler-1468 c;Kepler-1468 b;Kepler-1468 d,train,3,3.54553077;8.23983041;19.5906103,132.37486;137.75528;144.65969,4.143;5.619;6.745,4;5;6
5972334,CONFIRMED,1,3,2,Kepler-487 d;Kepler-487 b;Kepler-487 c,train,2,2.418406841;15.358767771,132.505587;132.385085,2.0744;4.1223,4;5;6
5978170,CONFIRMED,1,1,1,Kepler-1910 b,train,1,5.68879083,131.6672,2.55,4;5;6
5980208,CONFIRMED,1,1,1,Kepler-1331 b,train,1,0.789160884,131.50545,0.9268,4;5;6
6021193,CONFIRMED,1,3,3,Kepler-363 b;Kepler-363 c;Kepler-363 d,train,3,3.61460279;7.54235832;11.93205399,134.69521;132.96117;142.10648,3.227;4.73;6.205,4;5;6
6022556,CONFIRMED,1,1,1,Kepler-697 b,train,1,3.709870784,171.987982,3.0694,4;5;6
6026438,CONFIRMED,1,3,3,Kepler-354 b;Kepler-354 c;Kepler-354 d,train,3,5.47665801;16.9348104;24.2101973,135.70431;137.2502;141.4698,2.5482;3.408;4.046,4;5;6
6029239,CONFIRMED,1,1,1,Kepler-518 b,train,1,8.512037736,174.909816,2.1861,4;5;6
6032497,CONFIRMED,1,1,1,Kepler-698 b,train,1,16.3297527,177.29506,6.271,4;5;6
6035124,CONFIRMED,1,1,1,Kepler-1081 b,train,1,3.85690686,134.47405,2.0808,4;5;6
6041734,CONFIRMED,1,2,1,Kepler-1129 b;Kepler-1129 c,train,1,24.3398202,136.05813,3.891,4;5;6
6046540,CONFIRMED,1,1,1,Kepler-74 b,train,1,7.340714946,134.3457036,2.9987,4;5;6
6047072,CONFIRMED,1,1,1,Kepler-1095 b,train,1,4.27103727,133.14028,2.2759,4;5;6
6060203,CONFIRMED,1,1,1,Kepler-757 b,train,1,1.022678654,133.45422,1.3712,4;5;6
6061119,CONFIRMED,1,1,1,Kepler-699 b,train,1,27.807566216,186.713552,4.21587,4;5;6
6061773,CONFIRMED,1,1,1,Kepler-1783 b,train,1,8.27745764,138.25667,2.713,4;5;6
6062088,CONFIRMED,1,3,3,Kepler-203 b;Kepler-203 c;Kepler-203 d,train,3,3.162692075;5.370639542;11.32977062,169.64186;172.23815;133.96755,1.9529;2.1121;3.845,4;5;6
6062929,CONFIRMED,1,1,1,Kepler-1822 b,train,1,22.1334224,152.18405,2.049,4;5;6
6063220,CONFIRMED,1,1,1,Kepler-99 b,train,1,4.603575293,171.840124,2.3499,4;5;6
6071903,CONFIRMED,1,1,1,Kepler-519 b,train,1,24.30784323,178.36629,2.6054,4;5;6
6103377,CONFIRMED,1,1,1,Kepler-1407 b,train,1,20.0708757,136.9462,6.354,4;5;6
6105462,CONFIRMED,1,2,1,Kepler-1093 b;Kepler-1093 c,train,1,25.0823402,134.13568,6.423,4;5;6
6124512,CONFIRMED,1,1,1,Kepler-1296 b,train,1,8.38395796,134.41408,5.2,4;5;6
6129524,CONFIRMED,1,1,1,Kepler-1379 b,train,1,0.88184263,131.68869,1.3117,4;5;6
6131236,CONFIRMED,1,1,1,Kepler-1734 b,train,1,6.79685353,138.11324,3.1702,4;5;6
6152974,CONFIRMED,1,2,2,Kepler-118 b;Kepler-118 c,train,2,7.51854537;20.172024672,132.53078;141.209182,2.845;3.1488,4;5;6
6153407,CONFIRMED,1,1,1,Kepler-1911 b,train,1,5.99078221,134.53899,1.699,4;5;6
6183511,CONFIRMED,1,1,1,Kepler-1855 b,train,1,0.727331746,132.37007,0.8323,4;5;6
6184894,CONFIRMED,1,1,1,Kepler-1627 b,train,1,7.20281185,135.19499,2.8305,4;5;6
6196457,CONFIRMED,1,3,2,Kepler-92 b;Kepler-92 c;Kepler-92 d,train,2,13.74883059;26.723169,179.279158;147.93696,6.0968;8.501,4;5;6
6198182,CONFIRMED,1,1,1,Kepler-1864 b,train,1,3.88148385,135.12314,2.679,4;5;6
6205228,CONFIRMED,1,1,1,Kepler-996 b,train,1,3.770590654,133.39088,2.029,4;5;6
6205897,CONFIRMED,1,1,1,Kepler-1029 b,train,1,4.417692516,133.96139,2.323,4;5;6
6209677,CONFIRMED,1,1,1,Kepler-948 b,train,1,7.76845639,138.06602,3.689,4;5;6
6221385,CONFIRMED,1,2,1,Kepler-1641 b;Kepler-1641 c,train,1,19.672324,134.3013,4.812,4;5;6
6226908,CONFIRMED,1,1,1,Kepler-1546 b,train,1,19.597317,135.26526,4.508,4;5;6
6263593,CONFIRMED,1,1,1,Kepler-1418 b,train,1,22.4765952,136.82336,3.437,4;5;6
6265792,CONFIRMED,1,1,1,Kepler-1338 b,train,1,0.935115863,132.20193,1.6172,4;5;6
6266741,CONFIRMED,1,2,2,Kepler-170 b;Kepler-170 c,train,2,7.930583519;16.6658994,169.516944;180.20215,3.6083;4.1934,4;5;6
6267535,CONFIRMED,1,1,1,Kepler-638 b,train,1,6.07972016,170.58389,7.1228,4;5;6
6268648,CONFIRMED,1,1,1,Kepler-907 b,train,1,15.86624787,141.08734,4.25,4;5;6
6269070,CONFIRMED,1,1,1,Kepler-1288 b,train,1,2.7612237,131.6081,3.681,4;5;6
6276477,CONFIRMED,1,1,1,Kepler-701 b,train,1,10.35533116,170.93729,3.1775,4;5;6
6276791,CONFIRMED,1,1,1,Kepler-1958 b,train,1,9.32867952,135.87513,1.572,4;5;6
6278762,CONFIRMED,1,5,5,Kepler-444 b;Kepler-444 c;Kepler-444 d;Kepler-444 e;Kepler-444 f,train,5,3.60011712;4.54586982;6.18943952;7.74347801;9.74048508,133.25983;131.52442;134.78;135.09417;134.87916,2.396;1.756;2.3316;2.7878;1.6993,4;5;6
6287313,CONFIRMED,1,1,1,Kepler-1147 b,train,1,10.62788695,137.81843,4.576,4;5;6
6291033,CONFIRMED,1,1,1,Kepler-557 b,train,1,3.705991661,169.94286,5.1658,4;5;6
6291653,CONFIRMED,1,1,1,Kepler-702 b,train,1,10.526294577,176.522462,2.5211,4;5;6
6294819,CONFIRMED,1,1,1,Kepler-1368 b,train,1,0.675650404,131.68114,1.8261,4;5;6
6305192,CONFIRMED,1,1,1,Kepler-494 b,train,1,8.025118521,132.469133,5.3694,4;5;6
6345732,CONFIRMED,1,2,2,Kepler-1370 c;Kepler-1370 b,train,2,7.44136102;20.2642023,137.74695;135.27919,4.554;4.664,4;5;6
6347299,CONFIRMED,1,2,2,Kepler-204 b;Kepler-204 c,train,2,14.40090414;25.6613816,174.98964;155.13806,4.1682;4.459,4;5;6
6356207,CONFIRMED,1,1,1,Kepler-1059 b,train,1,3.76417012,132.35462,2.0111,4;5;6
6356692,CONFIRMED,1,1,1,Kepler-1888 b,train,1,11.39169531,141.55983,5,4;5;6
6359320,CONFIRMED,1,2,2,Kepler-269 b;Kepler-269 c,train,2,5.32667299;8.1280933,357.12617;358.68367,3.4045;3.727,4;5;6
6368175,CONFIRMED,1,1,1,Kepler-1703 b,train,1,21.1876185,148.8101,3.69,4;5;6
6368230,CONFIRMED,1,1,1,Kepler-1478 b,train,1,26.0841212,149.4437,6.141,4;5;6
6381846,CONFIRMED,1,3,2,Kepler-171 b;Kepler-171 c;Kepler-171 d,train,2,4.16696628;11.46347165,169.715517;137.38521,2.7535;2.599,4;5;6
6382217,CONFIRMED,1,2,2,Kepler-353 b;Kepler-353 c,train,2,5.79529495;8.41100305,136.77974;133.79856,2.272;2.4553,4;5;6
6383821,CONFIRMED,1,1,1,Kepler-797 b,train,1,27.07237655,139.1127,6.9592,4;5;6
6387542,CONFIRMED,1,1,1,Kepler-912 b,train,1,2.53475568,132.68024,4.5716,4;5;6
6392727,CONFIRMED,1,1,1,Kepler-703 b,train,1,4.583520948,169.973972,2.7055,4;5;6
6422070,CONFIRMED,1,1,1,Kepler-704 b,train,1,3.76181843,171.90364,3.5176,4;5;6
6422155,CONFIRMED,1,4,3,Kepler-172 b;Kepler-172 c;Kepler-172 d;Kepler-172 e,train,3,2.940304817;6.38899658;14.62709685,169.90496;175.4761;136.23467,2.7226;3.5032;4.097,4;5;6
6442340,CONFIRMED,1,3,3,Kepler-206 b;Kepler-206 c;Kepler-206 d,train,3,7.78199862;13.13747785;23.4433748,133.58871;170.22786;152.00588,3.947;4.8655;5.768,4;5;6
6448890,CONFIRMED,1,2,2,Kepler-56 b;Kepler-56 c,train,2,10.5007712;21.4054422,135.6479;147.08981,14.522;11.721,4;5;6
6462863,CONFIRMED,1,4,3,Kepler-89 b;Kepler-89 c;Kepler-89 d;Kepler-89 e,train,3,3.743166733;10.423677439;22.342964828,131.61967;138.009041;132.741641,3.6888;5.2257;6.66405,4;5;6
6501635,CONFIRMED,1,1,1,Kepler-600 b,train,1,23.67513153,179.27676,4.647,4;5;6
6508221,CONFIRMED,1,2,1,Kepler-152 b;Kepler-152 c,train,1,18.20795835,185.84306,3.7965,4;5;6
6521045,CONFIRMED,1,3,2,Kepler-100 b;Kepler-100 c;Kepler-100 d,train,2,6.88707073;12.81590421,133.17797;122.94682,4.4679;6.3856,4;5;6
6541920,CONFIRMED,1,6,3,Kepler-11 b;Kepler-11 c;Kepler-11 d;Kepler-11 e;Kepler-11 f;Kepler-11 g,train,3,10.30401132;13.02493307;22.687155,138.50377;138.176157;148.455435,4.2246;4.5706;5.4921,4;5;6
6543893,CONFIRMED,1,2,2,Kepler-913 c;Kepler-913 b,train,2,5.93919041;10.29674097,353.75537;132.19453,2.285;2.7292,4;5;6
6586746,CONFIRMED,1,1,1,Kepler-1335 b,train,1,6.26404774,132.82928,2.39,4;5;6
6587002,CONFIRMED,1,3,1,Kepler-196 b;Kepler-196 c;Kepler-196 d,train,1,20.73989406,173.21912,3.1505,4;5;6
6587280,CONFIRMED,1,2,2,Kepler-243 b;Kepler-243 c,train,2,5.715425977;20.0261412,174.87931;146.91109,2.5242;1.611,4;5;6
6599975,CONFIRMED,1,1,1,Kepler-1501 b,train,1,14.5565618,141.03671,4.554,4;5;6
6605493,CONFIRMED,1,1,1,Kepler-1686 b,train,1,9.30991834,136.39785,3.455,4;5;6
6607357,CONFIRMED,1,2,2,Kepler-1365 c;Kepler-1365 b,train,2,4.77466043;7.69994466,135.16338;134.39282,3.804;4.432,4;5;6
6607644,CONFIRMED,1,1,1,Kepler-1559 b,train,1,0.971915957,132.16504,1.6023,4;5;6
6609270,CONFIRMED,1,1,1,Kepler-1902 b,train,1,3.82223397,132.14965,1.924,4;5;6
6615511,CONFIRMED,1,1,1,Kepler-1463 b,train,1,25.1593389,153.0404,5.198,4;5;6
6616218,CONFIRMED,1,2,2,Kepler-314 b;Kepler-314 c,train,2,2.46106962;5.960400011,133.32138;137.265171,2.184;2.8617,4;5;6
6636320,CONFIRMED,1,1,1,Kepler-1892 b,train,1,6.33125228,137.14149,2.688,4;5;6
6665512,CONFIRMED,1,1,1,Kepler-1048 b,train,1,6.92101452,135.64343,4.3591,4;5;6
6665695,CONFIRMED,1,1,1,Kepler-601 b,train,1,5.378868001,169.61512,2.7222,4;5;6
6677841,CONFIRMED,1,3,1,Kepler-279 b;Kepler-279 c;Kepler-279 e,train,1,12.30971679,137.68401,6.74,4;5;6
6678383,CONFIRMED,1,3,2,Kepler-104 b;Kepler-104 c;Kepler-104 d,train,2,11.427550984;23.66834635,137.613711;132.71421,4.6074;5.8297,4;5;6
6685609,CONFIRMED,1,3,3,Kepler-207 b;Kepler-207 c;Kepler-207 d,train,3,1.61189046;3.07155284;5.868066282,133.5704;133.30255;170.324046,3.0792;4.0935;4.1246,4;5;6
6690082,CONFIRMED,1,2,2,Kepler-280 b;Kepler-280 c,train,2,2.1395563;4.807103254,133.65392;134.640371,2.0678;0.9393,4;5;6
6693640,CONFIRMED,1,1,1,Kepler-798 b,train,1,13.71938426,140.74483,5.5677,4;5;6
6696580,CONFIRMED,1,3,1,Kepler-359 b;Kepler-359 c;Kepler-359 d,train,1,25.5638626,375.27811,4.685,4;5;6
6707835,CONFIRMED,1,1,1,Kepler-640 b,train,1,22.24814617,174.13676,4.1483,4;5;6
6751874,CONFIRMED,1,1,1,Kepler-1174 b,train,1,6.89226333,132.4644,2.4921,4;5;6
6752002,CONFIRMED,1,1,1,Kepler-1945 b,train,1,6.08003714,136.88262,1.308,4;5;6
6767840,CONFIRMED,1,1,1,Kepler-1262 b,train,1,8.679037,140.90423,2.864,4;5;6
6768394,CONFIRMED,1,3,3,Kepler-60 b;Kepler-60 c;Kepler-60 d,train,3,7.1329472;8.91901228;11.8984948,135.99259;140.0777;133.34685,4.368;4.141;3.015,4;5;6
6773862,CONFIRMED,1,1,1,Kepler-988 b,train,1,17.76076524,137.50778,1.6679,4;5;6
6774537,CONFIRMED,1,1,1,Kepler-1120 b,train,1,2.949029106,133.13832,2.0311,4;5;6
6779260,CONFIRMED,1,1,1,Kepler-1313 b,train,1,3.833087643,131.63482,1.51,4;5;6
6784235,CONFIRMED,1,1,1,Kepler-708 b,train,1,3.167893418,172.147959,2.1814,4;5;6
6786037,CONFIRMED,1,3,2,Kepler-603 d;Kepler-603 b;Kepler-603 c,train,2,6.21716039;21.05349939,131.71857;171.92457,4.4289;7.1605,4;5;6
6786348,CONFIRMED,1,1,1,Kepler-947 b,train,1,26.964501,145.34426,3.792,4;5;6
6803202,CONFIRMED,1,1,1,Kepler-1711 b,train,1,21.06075303,143.59983,5.2472,4;5;6
6842682,CONFIRMED,1,1,1,Kepler-1303 b,train,1,7.56126152,135.6368,2.851,4;5;6
6846911,CONFIRMED,1,1,1,Kepler-1842 b,train,1,14.02634692,135.17539,1.2808,4;5;6
6849046,CONFIRMED,1,1,1,Kepler-491 b,train,1,4.225384543,137.5606891,2.82038,4;5;6
6849310,CONFIRMED,1,3,3,Kepler-244 b;Kepler-244 c;Kepler-244 d,train,3,4.311780262;9.76734503;20.0504494,173.576483;186.57718;188.08821,2.7251;1.6585;4.556,4;5;6
6851425,CONFIRMED,1,1,1,Kepler-477 b,train,1,11.1199028,139.753524,3.3759,4;5;6
6862721,CONFIRMED,1,1,1,Kepler-1781 b,train,1,4.88753111,132.70783,2.034,4;5;6
6871071,CONFIRMED,1,3,3,Kepler-374 b;Kepler-374 c;Kepler-374 d,train,3,1.897828815;3.2828024;5.02818253,132.6785;131.89965;134.10891,2.7114;3.2532;3.526,4;5;6
6921944,CONFIRMED,1,1,1,Kepler-1105 b,train,1,4.421566535,132.18465,2.1229,4;5;6
6922244,CONFIRMED,1,1,1,Kepler-8 b,train,1,3.522498429,121.1194228,3.19843,4;5;6
6922710,CONFIRMED,1,1,1,Kepler-1088 b,train,1,23.1274171,145.66194,4.901,4;5;6
6924203,CONFIRMED,1,1,1,Kepler-829 b,train,1,6.8833761,135.26522,2.2702,4;5;6
6929841,CONFIRMED,1,1,1,Kepler-1414 b,train,1,3.51575492,134.29974,1.381,4;5;6
6932987,CONFIRMED,1,2,1,Kepler-293 b;Kepler-293 c,train,1,19.25404023,164.78424,4.6509,4;5;6
6933567,CONFIRMED,1,1,1,Kepler-1301 b,train,1,9.08233411,139.65489,2.008,4;5;6
6934291,CONFIRMED,1,1,1,Kepler-828 b,train,1,0.567856484,134.063088,1.0258,4;5;6
6936909,CONFIRMED,1,2,2,Kepler-291 b;Kepler-291 c,train,2,3.546531809;5.70070626,134.90127;132.69229,2.2746;1.6408,4;5;6
6937402,CONFIRMED,1,1,1,Kepler-1380 b,train,1,10.3108232,141.5114,5.617,4;5;6
6937529,CONFIRMED,1,1,1,Kepler-1597 b,train,1,2.94648935,132.42208,3.155,4;5;6
6945786,CONFIRMED,1,1,1,Kepler-1909 b,train,1,2.39161966,133.07956,1.906,4;5;6
6948054,CONFIRMED,1,4,3,Kepler-245 e;Kepler-245 b;Kepler-245 c;Kepler-245 d,train,3,3.219814777;7.49018305;17.46087931,133.00406;174.95037;137.26594,2.0642;2.7297;2.2641,4;5;6
6975129,CONFIRMED,1,2,2,Kepler-312 b;Kepler-312 c,train,2,1.772451066;19.74733983,132.08668;147.10553,2.4592;3.4444,4;5;6
7019524,CONFIRMED,1,1,1,Kepler-1376 b,train,1,5.30873978,134.25061,3.018,4;5;6
7021681,CONFIRMED,1,1,1,Kepler-505 b,train,1,27.52194772,189.824523,4.047,4;5;6
7033233,CONFIRMED,1,1,1,Kepler-1197 b,train,1,2.032318856,132.64394,1.1596,4;5;6
7040629,CONFIRMED,1,4,4,Kepler-208 b;Kepler-208 c;Kepler-208 d;Kepler-208 e,train,4,4.22865217;7.46662068;11.1317901;16.25951967,170.74053;132.7755;134.42272;144.53203,3.3275;3.87;4.051;3.854,4;5;6
7045496,CONFIRMED,1,1,1,Kepler-1021 b,train,1,13.47472742,133.48999,2.5995,4;5;6
7046035,CONFIRMED,1,1,1,Kepler-1603 b,train,1,2.27164952,131.82601,4.054,4;5;6
7046804,CONFIRMED,1,1,1,Kepler-492 b,train,1,11.720123999,142.173999,3.0039,4;5;6
7047207,CONFIRMED,1,1,1,Kepler-1260 b,train,1,19.1187425,138.42824,6.805,4;5;6
