kepid,label,has_confirmed_planet,confirmed_planet_count,detectable_planet_count,confirmed_planet_names,split,signal_count,periods_days,epochs_bkjd,durations_hours,quarters
9397064,CONTROL,0,0,0,,train,0,,,,4;5;6
9406532,CONTROL,0,0,0,,train,0,,,,4;5;6
9408454,CONTROL,0,0,0,,train,0,,,,4;5;6
9408909,CONTROL,0,0,0,,train,0,,,,4;5;6
9410489,CONTROL,0,0,0,,train,0,,,,4;5;6
9411813,CONTROL,0,0,0,,train,0,,,,4;5;6
9414088,CONTROL,0,0,0,,train,0,,,,4;5;6
9415281,CONTROL,0,0,0,,train,0,,,,4;5;6
9419603,CONTROL,0,0,0,,train,0,,,,4;5;6
9425912,CONTROL,0,0,0,,train,0,,,,4;5;6
9427232,CONTROL,0,0,0,,train,0,,,,4;5;6
9428272,CONTROL,0,0,0,,train,0,,,,4;5;6
9429137,CONTROL,0,0,0,,train,0,,,,4;5;6
9446628,CONTROL,0,0,0,,train,0,,,,4;5;6
9451421,CONTROL,0,0,0,,train,0,,,,4;5;6
9451669,CONTROL,0,0,0,,train,0,,,,4;5;6
9455566,CONTROL,0,0,0,,train,0,,,,4;5;6
9465894,CONTROL,0,0,0,,train,0,,,,4;5;6
9466804,CONTROL,0,0,0,,train,0,,,,4;5;6
9468935,CONTROL,0,0,0,,train,0,,,,4;5;6
9470036,CONTROL,0,0,0,,train,0,,,,4;5;6
9471041,CONTROL,0,0,0,,train,0,,,,4;5;6
9471195,CONTROL,0,0,0,,train,0,,,,4;5;6
9471996,CONTROL,0,0,0,,train,0,,,,4;5;6
9472449,CONTROL,0,0,0,,train,0,,,,4;5;6
9472911,CONTROL,0,0,0,,train,0,,,,4;5;6
9472976,CONTROL,0,0,0,,train,0,,,,4;5;6
9474143,CONTROL,0,0,0,,train,0,,,,4;5;6
9475466,CONTROL,0,0,0,,train,0,,,,4;5;6
9481948,CONTROL,0,0,0,,train,0,,,,4;5;6
9509398,CONTROL,0,0,0,,train,0,,,,4;5;6
9512316,CONTROL,0,0,0,,train,0,,,,4;5;6
9512958,CONTROL,0,0,0,,train,0,,,,4;5;6
9513380,CONTROL,0,0,0,,train,0,,,,4;5;6
9513889,CONTROL,0,0,0,,train,0,,,,4;5;6
9515043,CONTROL,0,0,0,,train,0,,,,4;5;6
9519396,CONTROL,0,0,0,,train,0,,,,4;5;6
9521243,CONTROL,0,0,0,,train,0,,,,4;5;6
9521471,CONTROL,0,0,0,,train,0,,,,4;5;6
9521496,CONTROL,0,0,0,,train,0,,,,4;5;6
9526881,CONTROL,0,0,0,,train,0,,,,4;5;6
9532469,CONTROL,0,0,0,,train,0,,,,4;5;6
9533861,CONTROL,0,0,0,,train,0,,,,4;5;6
9535657,CONTROL,0,0,0,,train,0,,,,4;5;6
9549247,CONTROL,0,0,0,,train,0,,,,4;5;6
9570058,CONTROL,0,0,0,,train,0,,,,4;5;6
9570077,CONTROL,0,0,0,,train,0,,,,4;5;6
9573303,CONTROL,0,0,0,,train,0,,,,4;5;6
9573517,CONTROL,0,0,0,,train,0,,,,4;5;6
9579564,CONTROL,0,0,0,,train,0,,,,4;5;6
9582437,CONTROL,0,0,0,,train,0,,,,4;5;6
9582483,CONTROL,0,0,0,,train,0,,,,4;5;6
9582495,CONTROL,0,0,0,,train,0,,,,4;5;6
9582655,CONTROL,0,0,0,,train,0,,,,4;5;6
9591326,CONTROL,0,0,0,,train,0,,,,4;5;6
9591522,CONTROL,0,0,0,,train,0,,,,4;5;6
9594035,CONTROL,0,0,0,,train,0,,,,4;5;6
9594335,CONTROL,0,0,0,,train,0,,,,4;5;6
9596134,CONTROL,0,0,0,,train,0,,,,4;5;6
9596937,CONTROL,0,0,0,,train,0,,,,4;5;6
9597856,CONTROL,0,0,0,,train,0,,,,4;5;6
9602053,CONTROL,0,0,0,,train,0,,,,4;5;6
9612632,CONTROL,0,0,0,,train,0,,,,4;5;6
9613053,CONTROL,0,0,0,,train,0,,,,4;5;6
9613453,CONTROL,0,0,0,,train,0,,,,4;5;6
9635780,CONTROL,0,0,0,,train,0,,,,4;5;6
9635876,CONTROL,0,0,0,,train,0,,,,4;5;6
9637218,CONTROL,0,0,0,,train,0,,,,4;5;6
9639868,CONTROL,0,0,0,,train,0,,,,4;5;6
9642196,CONTROL,0,0,0,,train,0,,,,4;5;6
9642459,CONTROL,0,0,0,,train,0,,,,4;5;6
9645361,CONTROL,0,0,0,,train,0,,,,4;5;6
9645405,CONTROL,0,0,0,,train,0,,,,4;5;6
9652494,CONTROL,0,0,0,,train,0,,,,4;5;6
9653814,CONTROL,0,0,0,,train,0,,,,4;5;6
9654751,CONTROL,0,0,0,,train,0,,,,4;5;6
9654815,CONTROL,0,0,0,,train,0,,,,4;5;6
9655467,CONTROL,0,0,0,,train,0,,,,4;5;6
9655973,CONTROL,0,0,0,,train,0,,,,4;5;6
9656179,CONTROL,0,0,0,,train,0,,,,4;5;6
9659178,CONTROL,0,0,0,,train,0,,,,4;5;6
9662561,CONTROL,0,0,0,,train,0,,,,4;5;6
9663257,CONTROL,0,0,0,,train,0,,,,4;5;6
9664547,CONTROL,0,0,0,,train,0,,,,4;5;6
9666798,CONTROL,0,0,0,,train,0,,,,4;5;6
9692713,CONTROL,0,0,0,,train,0,,,,4;5;6
9697214,CONTROL,0,0,0,,train,0,,,,4;5;6
9700314,CONTROL,0,0,0,,train,0,,,,4;5;6
9700877,CONTROL,0,0,0,,train,0,,,,4;5;6
9702069,CONTROL,0,0,0,,train,0,,,,4;5;6
9702417,CONTROL,0,0,0,,train,0,,,,4;5;6
9703421,CONTROL,0,0,0,,train,0,,,,4;5;6
9704914,CONTROL,0,0,0,,train,0,,,,4;5;6
9710659,CONTROL,0,0,0,,train,0,,,,4;5;6
9715896,CONTROL,0,0,0,,train,0,,,,4;5;6
9716092,CONTROL,0,0,0,,train,0,,,,4;5;6
9716169,CONTROL,0,0,0,,train,0,,,,4;5;6
9716463,CONTROL,0,0,0,,train,0,,,,4;5;6
9716740,CONTROL,0,0,0,,train,0,,,,4;5;6
9716802,CONTROL,0,0,0,,train,0,,,,4;5;6
9718152,CONTROL,0,0,0,,train,0,,,,4;5;6
9718711,CONTROL,0,0,0,,train,0,,,,4;5;6
9723926,CONTROL,0,0,0,,train,0,,,,4;5;6
9725793,CONTROL,0,0,0,,train,0,,,,4;5;6
9727922,CONTROL,0,0,0,,train,0,,,,4;5;6
9728629,CONTROL,0,0,0,,train,0,,,,4;5;6
9758413,CONTROL,0,0,0,,train,0,,,,4;5;6
9765477,CONTROL,0,0,0,,train,0,,,,4;5;6
9770895,CONTROL,0,0,0,,train,0,,,,4;5;6
9772081,CONTROL,0,0,0,,train,0,,,,4;5;6
9772713,CONTROL,0,0,0,,train,0,,,,4;5;6
9775961,CONTROL,0,0,0,,train,0,,,,4;5;6
9776145,CONTROL,0,0,0,,train,0,,,,4;5;6
9776190,CONTROL,0,0,0,,train,0,,,,4;5;6
9777027,CONTROL,0,0,0,,train,0,,,,4;5;6
9778909,CONTROL,0,0,0,,train,0,,,,4;5;6
9779238,CONTROL,0,0,0,,train,0,,,,4;5;6
9779366,CONTROL,0,0,0,,train,0,,,,4;5;6
9779406,CONTROL,0,0,0,,train,0,,,,4;5;6
9779768,CONTROL,0,0,0,,train,0,,,,4;5;6
9784243,CONTROL,0,0,0,,train,0,,,,4;5;6
9785965,CONTROL,0,0,0,,train,0,,,,4;5;6
9787993,CONTROL,0,0,0,,train,0,,,,4;5;6
9789916,CONTROL,0,0,0,,train,0,,,,4;5;6
9818247,CONTROL,0,0,0,,train,0,,,,4;5;6
9820653,CONTROL,0,0,0,,train,0,,,,4;5;6
9820983,CONTROL,0,0,0,,train,0,,,,4;5;6
9821877,CONTROL,0,0,0,,train,0,,,,4;5;6
9833179,CONTROL,0,0,0,,train,0,,,,4;5;6
9834307,CONTROL,0,0,0,,train,0,,,,4;5;6
9834833,CONTROL,0,0,0,,train,0,,,,4;5;6
9836299,CONTROL,0,0,0,,train,0,,,,4;5;6
9836544,CONTROL,0,0,0,,train,0,,,,4;5;6
9836566,CONTROL,0,0,0,,train,0,,,,4;5;6
9837529,CONTROL,0,0,0,,train,0,,,,4;5;6
9837573,CONTROL,0,0,0,,train,0,,,,4;5;6
9839273,CONTROL,0,0,0,,train,0,,,,4;5;6
9844861,CONTROL,0,0,0,,train,0,,,,4;5;6
9880435,CONTROL,0,0,0,,train,0,,,,4;5;6
9885730,CONTROL,0,0,0,,train,0,,,,4;5;6
9895787,CONTROL,0,0,0,,train,0,,,,4;5;6
9896659,CONTROL,0,0,0,,train,0,,,,4;5;6
9897904,CONTROL,0,0,0,,train,0,,,,4;5;6
9897955,CONTROL,0,0,0,,train,0,,,,4;5;6
9898317,CONTROL,0,0,0,,train,0,,,,4;5;6
9898846,CONTROL,0,0,0,,train,0,,,,4;5;6
9899848,CONTROL,0,0,0,,train,0,,,,4;5;6
9899909,CONTROL,0,0,0,,train,0,,,,4;5;6
9902698,CONTROL,0,0,0,,train,0,,,,4;5;6
9904600,CONTROL,0,0,0,,train,0,,,,4;5;6
9904890,CONTROL,0,0,0,,train,0,,,,4;5;6
9906149,CONTROL,0,0,0,,train,0,,,,4;5;6
9906531,CONTROL,0,0,0,,train,0,,,,4;5;6
9907112,CONTROL,0,0,0,,train,0,,,,4;5;6
9908343,CONTROL,0,0,0,,train,0,,,,4;5;6
9908470,CONTROL,0,0,0,,train,0,,,,4;5;6
9911715,CONTROL,0,0,0,,train,0,,,,4;5;6
9913609,CONTROL,0,0,0,,train,0,,,,4;5;6
9935478,CONTROL,0,0,0,,train,0,,,,4;5;6
9936524,CONTROL,0,0,0,,train,0,,,,4;5;6
9944736,CONTROL,0,0,0,,train,0,,,,4;5;6
9957288,CONTROL,0,0,0,,train,0,,,,4;5;6
9958307,CONTROL,0,0,0,,train,0,,,,4;5;6
9965032,CONTROL,0,0,0,,train,0,,,,4;5;6
9967183,CONTROL,0,0,0,,train,0,,,,4;5;6
9969084,CONTROL,0,0,0,,train,0,,,,4;5;6
9991990,CONTROL,0,0,0,,train,0,,,,4;5;6
10000270,CONTROL,0,0,0,,train,0,,,,4;5;6
10005119,CONTROL,0,0,0,,train,0,,,,4;5;6
10005147,CONTROL,0,0,0,,train,0,,,,4;5;6
10008234,CONTROL,0,0,0,,train,0,,,,4;5;6
10014906,CONTROL,0,0,0,,train,0,,,,4;5;6
10015569,CONTROL,0,0,0,,train,0,,,,4;5;6
10016060,CONTROL,0,0,0,,train,0,,,,4;5;6
10019358,CONTROL,0,0,0,,train,0,,,,4;5;6
10019810,CONTROL,0,0,0,,train,0,,,,4;5;6
10023882,CONTROL,0,0,0,,train,0,,,,4;5;6
10024144,CONTROL,0,0,0,,train,0,,,,4;5;6
10029864,CONTROL,0,0,0,,train,0,,,,4;5;6
10030066,CONTROL,0,0,0,,train,0,,,,4;5;6
10030372,CONTROL,0,0,0,,train,0,,,,4;5;6
10033485,CONTROL,0,0,0,,train,0,,,,4;5;6
10035088,CONTROL,0,0,0,,train,0,,,,4;5;6
10056109,CONTROL,0,0,0,,train,0,,,,4;5;6
10057198,CONTROL,0,0,0,,train,0,,,,4;5;6
10057428,CONTROL,0,0,0,,train,0,,,,4;5;6
10063343,CONTROL,0,0,0,,train,0,,,,4;5;6
10064768,CONTROL,0,0,0,,train,0,,,,4;5;6
10066962,CONTROL,0,0,0,,train,0,,,,4;5;6
10067449,CONTROL,0,0,0,,train,0,,,,4;5;6
10069188,CONTROL,0,0,0,,train,0,,,,4;5;6
10071249,CONTROL,0,0,0,,train,0,,,,4;5;6
10074787,CONTROL,0,0,0,,train,0,,,,4;5;6
10079258,CONTROL,0,0,0,,train,0,,,,4;5;6
10079678,CONTROL,0,0,0,,train,0,,,,4;5;6
10082576,CONTROL,0,0,0,,train,0,,,,4;5;6
10082605,CONTROL,0,0,0,,train,0,,,,4;5;6
10088750,CONTROL,0,0,0,,train,0,,,,4;5;6
10089262,CONTROL,0,0,0,,train,0,,,,4;5;6
10091582,CONTROL,0,0,0,,train,0,,,,4;5;6
10096686,CONTROL,0,0,0,,train,0,,,,4;5;6
10098625,CONTROL,0,0,0,,train,0,,,,4;5;6
10118419,CONTROL,0,0,0,,train,0,,,,4;5;6
10119290,CONTROL,0,0,0,,train,0,,,,4;5;6
10121330,CONTROL,0,0,0,,train,0,,,,4;5;6
10122487,CONTROL,0,0,0,,train,0,,,,4;5;6
10123573,CONTROL,0,0,0,,train,0,,,,4;5;6
10128789,CONTROL,0,0,0,,train,0,,,,4;5;6
10129093,CONTROL,0,0,0,,train,0,,,,4;5;6
10130884,CONTROL,0,0,0,,train,0,,,,4;5;6
10134904,CONTROL,0,0,0,,train,0,,,,4;5;6
10138938,CONTROL,0,0,0,,train,0,,,,4;5;6
10139630,CONTROL,0,0,0,,train,0,,,,4;5;6
10139945,CONTROL,0,0,0,,train,0,,,,4;5;6
10140984,CONTROL,0,0,0,,train,0,,,,4;5;6
10147729,CONTROL,0,0,0,,train,0,,,,4;5;6
10149694,CONTROL,0,0,0,,train,0,,,,4;5;6
10153506,CONTROL,0,0,0,,train,0,,,,4;5;6
10157409,CONTROL,0,0,0,,train,0,,,,4;5;6
10158970,CONTROL,0,0,0,,train,0,,,,4;5;6
10160480,CONTROL,0,0,0,,train,0,,,,4;5;6
10161074,CONTROL,0,0,0,,train,0,,,,4;5;6
10163133,CONTROL,0,0,0,,train,0,,,,4;5;6
10164503,CONTROL,0,0,0,,train,0,,,,4;5;6
10198147,CONTROL,0,0,0,,train,0,,,,4;5;6
10198505,CONTROL,0,0,0,,train,0,,,,4;5;6
10198698,CONTROL,0,0,0,,train,0,,,,4;5;6
10199239,CONTROL,0,0,0,,train,0,,,,4;5;6
10201068,CONTROL,0,0,0,,train,0,,,,4;5;6
10203532,CONTROL,0,0,0,,train,0,,,,4;5;6
10207505,CONTROL,0,0,0,,train,0,,,,4;5;6
10214421,CONTROL,0,0,0,,train,0,,,,4;5;6
10215558,CONTROL,0,0,0,,train,0,,,,4;5;6
10220579,CONTROL,0,0,0,,train,0,,,,4;5;6
10220782,CONTROL,0,0,0,,train,0,,,,4;5;6
10222098,CONTROL,0,0,0,,train,0,,,,4;5;6
10222660,CONTROL,0,0,0,,train,0,,,,4;5;6
10222958,CONTROL,0,0,0,,train,0,,,,4;5;6
10224623,CONTROL,0,0,0,,train,0,,,,4;5;6
10224728,CONTROL,0,0,0,,train,0,,,,4;5;6
10229227,CONTROL,0,0,0,,train,0,,,,4;5;6
10230871,CONTROL,0,0,0,,train,0,,,,4;5;6
10253558,CONTROL,0,0,0,,train,0,,,,4;5;6
10255084,CONTROL,0,0,0,,train,0,,,,4;5;6
10255817,CONTROL,0,0,0,,train,0,,,,4;5;6
10258056,CONTROL,0,0,0,,train,0,,,,4;5;6
10258136,CONTROL,0,0,0,,train,0,,,,4;5;6
10259096,CONTROL,0,0,0,,train,0,,,,4;5;6
10262894,CONTROL,0,0,0,,train,0,,,,4;5;6
10263148,CONTROL,0,0,0,,train,0,,,,4;5;6
10264150,CONTROL,0,0,0,,train,0,,,,4;5;6
10266495,CONTROL,0,0,0,,train,0,,,,4;5;6
10272504,CONTROL,0,0,0,,train,0,,,,4;5;6
10273355,CONTROL,0,0,0,,train,0,,,,4;5;6
10280958,CONTROL,0,0,0,,train,0,,,,4;5;6
10282005,CONTROL,0,0,0,,train,0,,,,4;5;6
10284740,CONTROL,0,0,0,,train,0,,,,4;5;6
10284812,CONTROL,0,0,0,,train,0,,,,4;5;6
10285285,CONTROL,0,0,0,,train,0,,,,4;5;6
10285758,CONTROL,0,0,0,,train,0,,,,4;5;6
10286286,CONTROL,0,0,0,,train,0,,,,4;5;6
10287183,CONTROL,0,0,0,,train,0,,,,4;5;6
10287671,CONTROL,0,0,0,,train,0,,,,4;5;6
10289504,CONTROL,0,0,0,,train,0,,,,4;5;6
10290938,CONTROL,0,0,0,,train,0,,,,4;5;6
10293962,CONTROL,0,0,0,,train,0,,,,4;5;6
10295267,CONTROL,0,0,0,,train,0,,,,4;5;6
10317549,CONTROL,0,0,0,,train,0,,,,4;5;6
10321406,CONTROL,0,0,0,,train,0,,,,4;5;6
10322721,CONTROL,0,0,0,,train,0,,,,4;5;6
10322795,CONTROL,0,0,0,,train,0,,,,4;5;6
10323549,CONTROL,0,0,0,,train,0,,,,4;5;6
10323899,CONTROL,0,0,0,,train,0,,,,4;5;6
10328643,CONTROL,0,0,0,,train,0,,,,4;5;6
10328831,CONTROL,0,0,0,,train,0,,,,4;5;6
10329298,CONTROL,0,0,0,,train,0,,,,4;5;6
10330156,CONTROL,0,0,0,,train,0,,,,4;5;6
10330707,CONTROL,0,0,0,,train,0,,,,4;5;6
10330934,CONTROL,0,0,0,,train,0,,,,4;5;6
10331764,CONTROL,0,0,0,,train,0,,,,4;5;6
10334473,CONTROL,0,0,0,,train,0,,,,4;5;6
10337840,CONTROL,0,0,0,,train,0,,,,4;5;6
10341419,CONTROL,0,0,0,,train,0,,,,4;5;6
10354360,CONTROL,0,0,0,,train,0,,,,4;5;6
10355814,CONTROL,0,0,0,,train,0,,,,4;5;6
10359909,CONTROL,0,0,0,,train,0,,,,4;5;6
10382584,CONTROL,0,0,0,,train,0,,,,4;5;6
10396941,CONTROL,0,0,0,,train,0,,,,4;5;6
10396950,CONTROL,0,0,0,,train,0,,,,4;5;6
10397559,CONTROL,0,0,0,,train,0,,,,4;5;6
10397986,CONTROL,0,0,0,,train,0,,,,4;5;6
10403016,CONTROL,0,0,0,,train,0,,,,4;5;6
10406541,CONTROL,0,0,0,,train,0,,,,4;5;6
10418396,CONTROL,0,0,0,,train,0,,,,4;5;6
10418518,CONTROL,0,0,0,,train,0,,,,4;5;6
10420782,CONTROL,0,0,0,,train,0,,,,4;5;6
10447914,CONTROL,0,0,0,,train,0,,,,4;5;6
10448160,CONTROL,0,0,0,,train,0,,,,4;5;6
10448994,CONTROL,0,0,0,,train,0,,,,4;5;6
10451382,CONTROL,0,0,0,,train,0,,,,4;5;6
10452246,CONTROL,0,0,0,,train,0,,,,4;5;6
10459741,CONTROL,0,0,0,,train,0,,,,4;5;6
10463420,CONTROL,0,0,0,,train,0,,,,4;5;6
10464619,CONTROL,0,0,0,,train,0,,,,4;5;6
10464657,CONTROL,0,0,0,,train,0,,,,4;5;6
10465047,CONTROL,0,0,0,,train,0,,,,4;5;6
10468695,CONTROL,0,0,0,,train,0,,,,4;5;6
10468957,CONTROL,0,0,0,,train,0,,,,4;5;6
10468988,CONTROL,0,0,0,,train,0,,,,4;5;6
10470589,CONTROL,0,0,0,,train,0,,,,4;5;6
10471226,CONTROL,0,0,0,,train,0,,,,4;5;6
10473048,CONTROL,0,0,0,,train,0,,,,4;5;6
10481509,CONTROL,0,0,0,,train,0,,,,4;5;6
10482598,CONTROL,0,0,0,,train,0,,,,4;5;6
10490899,CONTROL,0,0,0,,train,0,,,,4;5;6
10513282,CONTROL,0,0,0,,train,0,,,,4;5;6
10513479,CONTROL,0,0,0,,train,0,,,,4;5;6
10514084,CONTROL,0,0,0,,train,0,,,,4;5;6
10514769,CONTROL,0,0,0,,train,0,,,,4;5;6
10525946,CONTROL,0,0,0,,train,0,,,,4;5;6
10527189,CONTROL,0,0,0,,train,0,,,,4;5;6
10529552,CONTROL,0,0,0,,train,0,,,,4;5;6
10529733,CONTROL,0,0,0,,train,0,,,,4;5;6
10529777,CONTROL,0,0,0,,train,0,,,,4;5;6
10536481,CONTROL,0,0,0,,train,0,,,,4;5;6
10536593,CONTROL,0,0,0,,train,0,,,,4;5;6
10539235,CONTROL,0,0,0,,train,0,,,,4;5;6
10545189,CONTROL,0,0,0,,train,0,,,,4;5;6
10546601,CONTROL,0,0,0,,train,0,,,,4;5;6
10552808,CONTROL,0,0,0,,train,0,,,,4;5;6
10556082,CONTROL,0,0,0,,train,0,,,,4;5;6
10556201,CONTROL,0,0,0,,train,0,,,,4;5;6
10581018,CONTROL,0,0,0,,train,0,,,,4;5;6
10583513,CONTROL,0,0,0,,train,0,,,,4;5;6
10585666,CONTROL,0,0,0,,train,0,,,,4;5;6
10590896,CONTROL,0,0,0,,train,0,,,,4;5;6
10591215,CONTROL,0,0,0,,train,0,,,,4;5;6
10591329,CONTROL,0,0,0,,train,0,,,,4;5;6
10591840,CONTROL,0,0,0,,train,0,,,,4;5;6
10594120,CONTROL,0,0,0,,train,0,,,,4;5;6
10601075,CONTROL,0,0,0,,train,0,,,,4;5;6
10603429,CONTROL,0,0,0,,train,0,,,,4;5;6
10603958,CONTROL,0,0,0,,train,0,,,,4;5;6
10615171,CONTROL,0,0,0,,train,0,,,,4;5;6
10622511,CONTROL,0,0,0,,train,0,,,,4;5;6
10647432,CONTROL,0,0,0,,train,0,,,,4;5;6
10647860,CONTROL,0,0,0,,train,0,,,,4;5;6
10656018,CONTROL,0,0,0,,train,0,,,,4;5;6
10669254,CONTROL,0,0,0,,train,0,,,,4;5;6
10679090,CONTROL,0,0,0,,train,0,,,,4;5;6
10679396,CONTROL,0,0,0,,train,0,,,,4;5;6
10679880,CONTROL,0,0,0,,train,0,,,,4;5;6
10681018,CONTROL,0,0,0,,train,0,,,,4;5;6
10685145,CONTROL,0,0,0,,train,0,,,,4;5;6
10685339,CONTROL,0,0,0,,train,0,,,,4;5;6
10685450,CONTROL,0,0,0,,train,0,,,,4;5;6
10686082,CONTROL,0,0,0,,train,0,,,,4;5;6
10687444,CONTROL,0,0,0,,train,0,,,,4;5;6
10687513,CONTROL,0,0,0,,train,0,,,,4;5;6
10718015,CONTROL,0,0,0,,train,0,,,,4;5;6
10723143,CONTROL,0,0,0,,train,0,,,,4;5;6
10723388,CONTROL,0,0,0,,train,0,,,,4;5;6
10728181,CONTROL,0,0,0,,train,0,,,,4;5;6
10734703,CONTROL,0,0,0,,train,0,,,,4;5;6
10742808,CONTROL,0,0,0,,train,0,,,,4;5;6
10743615,CONTROL,0,0,0,,train,0,,,,4;5;6
10745334,CONTROL,0,0,0,,train,0,,,,4;5;6
10745513,CONTROL,0,0,0,,train,0,,,,4;5;6
10745863,CONTROL,0,0,0,,train,0,,,,4;5;6
10747396,CONTROL,0,0,0,,train,0,,,,4;5;6
10747847,CONTROL,0,0,0,,train,0,,,,4;5;6
10748664,CONTROL,0,0,0,,train,0,,,,4;5;6
10784996,CONTROL,0,0,0,,train,0,,,,4;5;6
10790659,CONTROL,0,0,0,,train,0,,,,4;5;6
10796844,CONTROL,0,0,0,,train,0,,,,4;5;6
10797168,CONTROL,0,0,0,,train,0,,,,4;5;6
10798038,CONTROL,0,0,0,,train,0,,,,4;5;6
10801794,CONTROL,0,0,0,,train,0,,,,4;5;6
10813496,CONTROL,0,0,0,,train,0,,,,4;5;6
10813862,CONTROL,0,0,0,,train,0,,,,4;5;6
10815065,CONTROL,0,0,0,,train,0,,,,4;5;6
10817647,CONTROL,0,0,0,,train,0,,,,4;5;6
10845110,CONTROL,0,0,0,,train,0,,,,4;5;6
10849730,CONTROL,0,0,0,,train,0,,,,4;5;6
10855323,CONTROL,0,0,0,,train,0,,,,4;5;6
10855401,CONTROL,0,0,0,,train,0,,,,4;5;6
10858675,CONTROL,0,0,0,,train,0,,,,4;5;6
10861017,CONTROL,0,0,0,,train,0,,,,4;5;6
10861036,CONTROL,0,0,0,,train,0,,,,4;5;6
10862192,CONTROL,0,0,0,,train,0,,,,4;5;6
10862580,CONTROL,0,0,0,,train,0,,,,4;5;6
10863219,CONTROL,0,0,0,,train,0,,,,4;5;6
10864650,CONTROL,0,0,0,,train,0,,,,4;5;6
10866696,CONTROL,0,0,0,,train,0,,,,4;5;6
10866844,CONTROL,0,0,0,,train,0,,,,4;5;6
10866969,CONTROL,0,0,0,,train,0,,,,4;5;6
10873657,CONTROL,0,0,0,,train,0,,,,4;5;6
10880264,CONTROL,0,0,0,,train,0,,,,4;5;6
10907399,CONTROL,0,0,0,,train,0,,,,4;5;6
10908075,CONTROL,0,0,0,,train,0,,,,4;5;6
10908190,CONTROL,0,0,0,,train,0,,,,4;5;6
10908318,CONTROL,0,0,0,,train,0,,,,4;5;6
10913916,CONTROL,0,0,0,,train,0,,,,4;5;6
10914413,CONTROL,0,0,0,,train,0,,,,4;5;6
10914481,CONTROL,0,0,0,,train,0,,,,4;5;6
10921693,CONTROL,0,0,0,,train,0,,,,4;5;6
10924078,CONTROL,0,0,0,,train,0,,,,4;5;6
10931717,CONTROL,0,0,0,,train,0,,,,4;5;6
10933534,CONTROL,0,0,0,,train,0,,,,4;5;6
10934716,CONTROL,0,0,0,,train,0,,,,4;5;6
10935639,CONTROL,0,0,0,,train,0,,,,4;5;6
10936612,CONTROL,0,0,0,,train,0,,,,4;5;6
10960236,CONTROL,0,0,0,,train,0,,,,4;5;6
10963166,CONTROL,0,0,0,,train,0,,,,4;5;6
10965810,CONTROL,0,0,0,,train,0,,,,4;5;6
10969472,CONTROL,0,0,0,,train,0,,,,4;5;6
10972165,CONTROL,0,0,0,,train,0,,,,4;5;6
10972214,CONTROL,0,0,0,,train,0,,,,4;5;6
10972268,CONTROL,0,0,0,,train,0,,,,4;5;6
10974176,CONTROL,0,0,0,,train,0,,,,4;5;6
10975459,CONTROL,0,0,0,,train,0,,,,4;5;6
10976613,CONTROL,0,0,0,,train,0,,,,4;5;6
10977427,CONTROL,0,0,0,,train,0,,,,4;5;6
10977740,CONTROL,0,0,0,,train,0,,,,4;5;6
10983057,CONTROL,0,0,0,,train,0,,,,4;5;6
10988654,CONTROL,0,0,0,,train,0,,,,4;5;6
10988667,CONTROL,0,0,0,,train,0,,,,4;5;6
10989673,CONTROL,0,0,0,,train,0,,,,4;5;6
10991512,CONTROL,0,0,0,,train,0,,,,4;5;6
10991562,CONTROL,0,0,0,,train,0,,,,4;5;6
11017143,CONTROL,0,0,0,,train,0,,,,4;5;6
11017831,CONTROL,0,0,0,,train,0,,,,4;5;6
11018874,CONTROL,0,0,0,,train,0,,,,4;5;6
11019909,CONTROL,0,0,0,,train,0,,,,4;5;6
11025807,CONTROL,0,0,0,,train,0,,,,4;5;6
11026055,CONTROL,0,0,0,,train,0,,,,4;5;6
11027509,CONTROL,0,0,0,,train,0,,,,4;5;6
11027832,CONTROL,0,0,0,,train,0,,,,4;5;6
11028874,CONTROL,0,0,0,,train,0,,,,4;5;6
11029599,CONTROL,0,0,0,,train,0,,,,4;5;6
11031269,CONTROL,0,0,0,,train,0,,,,4;5;6
11033687,CONTROL,0,0,0,,train,0,,,,4;5;6
11033766,CONTROL,0,0,0,,train,0,,,,4;5;6
11037935,CONTROL,0,0,0,,train,0,,,,4;5;6
11042658,CONTROL,0,0,0,,train,0,,,,4;5;6
11067941,CONTROL,0,0,0,,train,0,,,,4;5;6
11068817,CONTROL,0,0,0,,train,0,,,,4;5;6
11069586,CONTROL,0,0,0,,train,0,,,,4;5;6
11072522,CONTROL,0,0,0,,train,0,,,,4;5;6
11076199,CONTROL,0,0,0,,train,0,,,,4;5;6
11080562,CONTROL,0,0,0,,train,0,,,,4;5;6
11081404,CONTROL,0,0,0,,train,0,,,,4;5;6
11084877,CONTROL,0,0,0,,train,0,,,,4;5;6
11086755,CONTROL,0,0,0,,train,0,,,,4;5;6
11087815,CONTROL,0,0,0,,train,0,,,,4;5;6
11097489,CONTROL,0,0,0,,train,0,,,,4;5;6
11122493,CONTROL,0,0,0,,train,0,,,,4;5;6
11126721,CONTROL,0,0,0,,train,0,,,,4;5;6
11129145,CONTROL,0,0,0,,train,0,,,,4;5;6
11134013,CONTROL,0,0,0,,train,0,,,,4;5;6
11134670,CONTROL,0,0,0,,train,0,,,,4;5;6
11135168,CONTROL,0,0,0,,train,0,,,,4;5;6
11136713,CONTROL,0,0,0,,train,0,,,,4;5;6
11138484,CONTROL,0,0,0,,train,0,,,,4;5;6
